,Issue_date,Name,Name_of_Issuer,CUSIP,Shares
289,2016-08-09,ADVANCE_CAPITAL_I_INC,SPDR S&P MIDCAP 400,78467Y107,"7,000"
290,2016-08-09,ADVANCE_CAPITAL_I_INC,MILLER HERMAN INC,600544100,"7,000"
291,2016-08-09,ADVANCE_CAPITAL_I_INC,3M CO.,88579Y101,"5,900"
292,2016-08-09,ADVANCE_CAPITAL_I_INC,MOLINA HEALTHCARE,60855R100,"4,300"
293,2016-08-09,ADVANCE_CAPITAL_I_INC,MONSANTO CO,61166W101,"5,800"
294,2016-08-09,ADVANCE_CAPITAL_I_INC,MOSAIC CO.,61945C103,"19,600"
295,2016-08-09,ADVANCE_CAPITAL_I_INC,MINE SAFETY INC,553498106,"12,300"
296,2016-08-09,ADVANCE_CAPITAL_I_INC,NAVIENT CORP,63938C108,"23,800"
297,2016-08-09,ADVANCE_CAPITAL_I_INC,NIKE,654106103,"14,000"
298,2016-08-09,ADVANCE_CAPITAL_I_INC,NORTHSTAR REALTY FIN,66704R803,"21,600"
299,2016-08-09,ADVANCE_CAPITAL_I_INC,NEUSTAR INC,64126X201,"10,200"
300,2016-08-09,ADVANCE_CAPITAL_I_INC,NEW YORK TIMES CO,650111107,"15,600"
301,2016-08-09,ADVANCE_CAPITAL_I_INC,ON Semiconductor Cor,682189105,"25,800"
302,2016-08-09,ADVANCE_CAPITAL_I_INC,"PEPSICO, INC.",713448108,"9,500"
303,2016-08-09,ADVANCE_CAPITAL_I_INC,PROCTOR & GAMBLE,742718109,"11,800"
304,2016-08-09,ADVANCE_CAPITAL_I_INC,POLYCOM,73172K104,"22,900"
305,2016-08-09,ADVANCE_CAPITAL_I_INC,PLANTRONICS INC,727493108,"6,500"
306,2016-08-09,ADVANCE_CAPITAL_I_INC,POOL CORP,73278L105,"6,300"
307,2016-08-09,ADVANCE_CAPITAL_I_INC,PVH CORP,693656100,"7,700"
308,2016-08-09,ADVANCE_CAPITAL_I_INC,QUALCOMM INC,747525103,"13,000"
309,2016-08-09,ADVANCE_CAPITAL_I_INC,LIBERTY MEDIA INTERACTIVE CLASS A,53071M104,"21,800"
310,2016-08-09,ADVANCE_CAPITAL_I_INC,RYDER SYSTEM INC,783549108,"3,300"
311,2016-08-09,ADVANCE_CAPITAL_I_INC,REGIONS FINANCIAL CORP,7591EP100,"35,300"
312,2016-08-09,ADVANCE_CAPITAL_I_INC,RR DONNELLEY & SONS,257867101,"12,700"
313,2016-08-09,ADVANCE_CAPITAL_I_INC,REPUBLIC SERVICES INC.,760759100,"4,500"
314,2016-08-09,ADVANCE_CAPITAL_I_INC,SCIENCE APPLICATIONS,808625107,"4,600"
315,2016-08-09,ADVANCE_CAPITAL_I_INC,ECHOSTAR CORP-A,278768106,"5,800"
316,2016-08-09,ADVANCE_CAPITAL_I_INC,SPROUTS FARMERS MKT,85208M102,"9,600"
317,2016-08-09,ADVANCE_CAPITAL_I_INC,SPDR S&P 500,78462F103,"1,700"
318,2016-08-09,ADVANCE_CAPITAL_I_INC,SunTrust Banks Inc,867914103,"7,600"
319,2016-08-09,ADVANCE_CAPITAL_I_INC,STARWOOD PROPERTY,85571B105,"14,900"
320,2016-08-09,ADVANCE_CAPITAL_I_INC,SYNCHRONY FINANCIAL,87165B103,"32,300"
321,2016-08-09,ADVANCE_CAPITAL_I_INC,SYSCO CORP,871829107,"16,300"
322,2016-08-09,ADVANCE_CAPITAL_I_INC,TCF FINANCIAL CORP,872275102,"22,800"
323,2016-08-09,ADVANCE_CAPITAL_I_INC,TEGNA INC.,87901J105,"8,800"
324,2016-08-09,ADVANCE_CAPITAL_I_INC,TIFFANY & COMPANY,886547108,"7,600"
325,2016-08-09,ADVANCE_CAPITAL_I_INC,TIME INC,887228104,"12,800"
326,2016-08-09,ADVANCE_CAPITAL_I_INC,T-MOBILE US INC,872590104,"16,300"
327,2016-08-09,ADVANCE_CAPITAL_I_INC,TYSON FOODS INC,902494103,"5,300"
328,2016-08-09,ADVANCE_CAPITAL_I_INC,TWO HARBORS INVESTME,90187B101,"35,400"
329,2016-08-09,ADVANCE_CAPITAL_I_INC,"TEXTRON, INC.",883203101,"23,500"
330,2016-08-09,ADVANCE_CAPITAL_I_INC,UGI HOLDING CORPCOM,902681105,"19,000"
331,2016-08-09,ADVANCE_CAPITAL_I_INC,AMERCO,023586100,900
332,2016-08-09,ADVANCE_CAPITAL_I_INC,UNIVERSAL HEALTH SVS,913903100,"2,200"
333,2016-08-09,ADVANCE_CAPITAL_I_INC,UNITEDHEALTH GROUP I,91324P102,"5,100"
334,2016-08-09,ADVANCE_CAPITAL_I_INC,UNUM PROVIDENT CORP,91529Y106,"21,000"
335,2016-08-09,ADVANCE_CAPITAL_I_INC,UNION PACIFIC CORP,907818108,"8,200"
336,2016-08-09,ADVANCE_CAPITAL_I_INC,VANGUARD FTSE DEVELO,921943858,"37,300"
337,2016-08-09,ADVANCE_CAPITAL_I_INC,VANGUARD FTSE ALL-WO,922042775,"31,000"
338,2016-08-09,ADVANCE_CAPITAL_I_INC,V.F. CORPORATION,918204108,"21,700"
339,2016-08-09,ADVANCE_CAPITAL_I_INC,VALERO ENERGY CORP,91913Y100,"10,200"
340,2016-08-09,ADVANCE_CAPITAL_I_INC,VOYA FINANCIAL,929089100,"9,200"
341,2016-08-09,ADVANCE_CAPITAL_I_INC,VWR CORP,91843L103,"10,500"
342,2016-08-09,ADVANCE_CAPITAL_I_INC,WALGREEN CO,931427108,"6,600"
343,2016-08-09,ADVANCE_CAPITAL_I_INC,WAL-MART,931142103,"14,100"
344,2016-08-09,ADVANCE_CAPITAL_I_INC,WYNDHAM WORLDWIDE,98310W108,"9,900"
345,2016-08-09,ADVANCE_CAPITAL_I_INC,"XILINX, INC.*",983919101,"31,400"
346,2016-08-09,ADVANCE_CAPITAL_I_INC,DENTSPLY SIRONA INC.,24906P109,"25,400"
347,2016-05-09,ADVANCE_CAPITAL_I_INC,AMERICAN AIRLINES,02376R102,"10,400"
348,2016-05-09,ADVANCE_CAPITAL_I_INC,ADVANCE AUTO PARTS,00751Y106,"8,600"
349,2016-05-09,ADVANCE_CAPITAL_I_INC,APPLE COMPUTER,037833100,"4,300"
350,2016-05-09,ADVANCE_CAPITAL_I_INC,ANALOG DEVICES,032654105,"44,100"
351,2016-05-09,ADVANCE_CAPITAL_I_INC,AMERICAN EAGLE,02553E106,"10,700"
352,2016-05-09,ADVANCE_CAPITAL_I_INC,AES CORPORATION,00130H105,"18,300"
353,2016-05-09,ADVANCE_CAPITAL_I_INC,AETNA INC.,00817Y108,"3,900"
354,2016-05-09,ADVANCE_CAPITAL_I_INC,ALASKA AIR GROUP,011659109,"5,900"
355,2016-05-09,ADVANCE_CAPITAL_I_INC,AFFILIATED MANAGERS GROUP,008252108,"3,100"
356,2016-05-09,ADVANCE_CAPITAL_I_INC,ANTHEM INC,036752103,"3,100"
357,2016-05-09,ADVANCE_CAPITAL_I_INC,ARROW ELECTRONIC,042735100,"3,200"
358,2016-05-09,ADVANCE_CAPITAL_I_INC,ATWOOD OCEANICS INC,050095108,"17,500"
359,2016-05-09,ADVANCE_CAPITAL_I_INC,AMERICAN EXPRESS COMPANY,025816109,"6,600"
360,2016-05-09,ADVANCE_CAPITAL_I_INC,ACUITY BRANDS INC,00508Y102,"2,400"
361,2016-05-09,ADVANCE_CAPITAL_I_INC,BOEING COMPANY,097023105,"3,300"
362,2016-05-09,ADVANCE_CAPITAL_I_INC,BAXTER INTERNATIONAL INC.,71813109,"62,600"
363,2016-05-09,ADVANCE_CAPITAL_I_INC,BEST BUY CO INC,086516101,"20,100"
364,2016-05-09,ADVANCE_CAPITAL_I_INC,CR BARD INC,067383109,"4,600"
365,2016-05-09,ADVANCE_CAPITAL_I_INC,BECTON DICKINSON & CO,075887109,"15,800"
366,2016-05-09,ADVANCE_CAPITAL_I_INC,BUNGE LTD,G16962105,"7,300"
367,2016-05-09,ADVANCE_CAPITAL_I_INC,BERKSHIRE HATHAWAY I,084670702,"3,300"
368,2016-05-09,ADVANCE_CAPITAL_I_INC,BORG WARNER INC,099724106,"11,400"
369,2016-05-09,ADVANCE_CAPITAL_I_INC,CBRE GROUP INC. - A,12504L109,"18,700"
370,2016-05-09,ADVANCE_CAPITAL_I_INC,CBL & ASSOCIATES,124830100,"13,900"
371,2016-05-09,ADVANCE_CAPITAL_I_INC,C.H. ROBINSON WORLDWIDE,12541W209,"8,900"
372,2016-05-09,ADVANCE_CAPITAL_I_INC,COLGATE-PALMOLIVE COMPANY,194162103,"17,000"
373,2016-05-09,ADVANCE_CAPITAL_I_INC,CLARCOR INC,179895107,"11,500"
374,2016-05-09,ADVANCE_CAPITAL_I_INC,COMCAST CORP,20030N101,"7,800"
375,2016-05-09,ADVANCE_CAPITAL_I_INC,CNA FINANCIAL CORP,126117100,"17,500"
376,2016-05-09,ADVANCE_CAPITAL_I_INC,CENTENE CORP.,15135B101,"9,200"
377,2016-05-09,ADVANCE_CAPITAL_I_INC,CAMPBELL SOUP COMPANY,134429109,"37,700"
378,2016-05-09,ADVANCE_CAPITAL_I_INC,CALPINE CORP.,131347304,"12,000"
379,2016-05-09,ADVANCE_CAPITAL_I_INC,CISCO,17275R102,"16,900"
380,2016-05-09,ADVANCE_CAPITAL_I_INC,CSX Corp,126408103,"18,000"
381,2016-05-09,ADVANCE_CAPITAL_I_INC,DELTA AIR LINES INC.,247361702,"9,000"
382,2016-05-09,ADVANCE_CAPITAL_I_INC,DANA HOLDING CORP,235825205,"12,500"
383,2016-05-09,ADVANCE_CAPITAL_I_INC,DISCOVER FINANCIAL SERVICE,254709108,"8,400"
384,2016-05-09,ADVANCE_CAPITAL_I_INC,DICK'S SPORTING GOOD,253393102,"4,800"
385,2016-05-09,ADVANCE_CAPITAL_I_INC,DOVER CORPORATION,260003108,"9,100"
386,2016-05-09,ADVANCE_CAPITAL_I_INC,DAVITA INC,23918K108,"6,300"
387,2016-05-09,ADVANCE_CAPITAL_I_INC,"ECOLAB, INC.",278865100,"8,200"
388,2016-05-09,ADVANCE_CAPITAL_I_INC,EASTMAN CHEMICAL,277432100,"3,300"
389,2016-05-09,ADVANCE_CAPITAL_I_INC,EP ENERGY CORP,268785102,"36,800"
390,2016-05-09,ADVANCE_CAPITAL_I_INC,EQT CORPORATION,26884L109,"8,000"
391,2016-05-09,ADVANCE_CAPITAL_I_INC,EXPEDITORS INTL WASH,302130109,"14,000"
392,2016-05-09,ADVANCE_CAPITAL_I_INC,FORD MOTOR,345370860,"33,500"
393,2016-05-09,ADVANCE_CAPITAL_I_INC,FEDEX CORPORATION,31428X106,"2,700"
394,2016-05-09,ADVANCE_CAPITAL_I_INC,FAIR ISAAC CORP,303250104,"9,100"
395,2016-05-09,ADVANCE_CAPITAL_I_INC,FLOWERS FOODS INC,343498101,"40,000"
396,2016-05-09,ADVANCE_CAPITAL_I_INC,GRACO INC,384109104,"7,800"
397,2016-05-09,ADVANCE_CAPITAL_I_INC,"GENERAL MILLS, INC.",370334104,"34,400"
398,2016-05-09,ADVANCE_CAPITAL_I_INC,GENERAL MOTORS CORPORATION,37045V100,"14,200"
399,2016-05-09,ADVANCE_CAPITAL_I_INC,GENTEX CORP.,371901109,"11,000"
400,2016-05-09,ADVANCE_CAPITAL_I_INC,GENWORTH FINANCIAL,37247D106,"45,700"
401,2016-05-09,ADVANCE_CAPITAL_I_INC,GENUINE PARTS CO.,372460105,"10,300"
402,2016-05-09,ADVANCE_CAPITAL_I_INC,GLOBAL PAYMENTS INC,37940X102,"13,600"
403,2016-05-09,ADVANCE_CAPITAL_I_INC,HOME DEPOT,437076102,"11,500"
404,2016-05-09,ADVANCE_CAPITAL_I_INC,HOLLYFRONTIER CORP,436106108,"15,300"
405,2016-05-09,ADVANCE_CAPITAL_I_INC,HP INC.,40434L105,"39,600"
406,2016-05-09,ADVANCE_CAPITAL_I_INC,HORMEL FOODS CORP,440452100,"49,200"
407,2016-05-09,ADVANCE_CAPITAL_I_INC,HERSHEY FOODS CORP.,427866108,"22,200"
408,2016-05-09,ADVANCE_CAPITAL_I_INC,HUBBELL INC,443510607,"5,400"
409,2016-05-09,ADVANCE_CAPITAL_I_INC,INTERNATIONAL FLAVOR,459506101,"4,400"
410,2016-05-09,ADVANCE_CAPITAL_I_INC,INTEL,458140100,"45,400"
411,2016-05-09,ADVANCE_CAPITAL_I_INC,INTERNATIONAL PAPER COMPANY,460146103,"5,700"
412,2016-05-09,ADVANCE_CAPITAL_I_INC,IRON MOUNTAIN INC,46284V101,"6,300"
413,2016-05-09,ADVANCE_CAPITAL_I_INC,ILLINOIS TOOL WORKS,452308109,"17,000"
414,2016-05-09,ADVANCE_CAPITAL_I_INC,JOHNSON & JOHNSON,478160104,"14,700"
415,2016-05-09,ADVANCE_CAPITAL_I_INC,WILEY JOHN & SONS,968223206,"19,300"
416,2016-05-09,ADVANCE_CAPITAL_I_INC,NORDSTROM INC.,655664100,"17,400"
417,2016-05-09,ADVANCE_CAPITAL_I_INC,KELLOGG COMPANY,487836108,"27,100"
418,2016-05-09,ADVANCE_CAPITAL_I_INC,KIMBERLY-CLARK CORPORATION,494368103,"8,500"
419,2016-05-09,ADVANCE_CAPITAL_I_INC,COCA COLA,191216100,"25,700"
420,2016-05-09,ADVANCE_CAPITAL_I_INC,MICHAEL KORS HOLDING,G60754101,"11,100"
421,2016-05-09,ADVANCE_CAPITAL_I_INC,LEAR CORP,521865204,"4,000"
422,2016-05-09,ADVANCE_CAPITAL_I_INC,LINCOLN ELECTRIC,533900106,"10,800"
423,2016-05-09,ADVANCE_CAPITAL_I_INC,LAM RESEARCH CORP.,512807108,"6,000"
424,2016-05-09,ADVANCE_CAPITAL_I_INC,SOUTHWEST AIRLINES,844741108,"12,600"
425,2016-05-09,ADVANCE_CAPITAL_I_INC,"MATTEL, INC.",577081102,"31,400"
426,2016-05-09,ADVANCE_CAPITAL_I_INC,MCDONALD'S CORPORATION,580135101,"12,500"
427,2016-05-09,ADVANCE_CAPITAL_I_INC,MEDTRONIC INC.,G5960L103,"19,300"
428,2016-05-09,ADVANCE_CAPITAL_I_INC,SPDR S&P MIDCAP 400,78467Y107,"3,300"
429,2016-05-09,ADVANCE_CAPITAL_I_INC,MCCORMICK & CO INC,579780206,"10,200"
430,2016-05-09,ADVANCE_CAPITAL_I_INC,3M CO.,88579Y101,"10,200"
431,2016-05-09,ADVANCE_CAPITAL_I_INC,MOSAIC CO.,61945C103,"8,200"
432,2016-05-09,ADVANCE_CAPITAL_I_INC,MINE SAFETY INC,553498106,"13,000"
433,2016-05-09,ADVANCE_CAPITAL_I_INC,NAVIENT CORP,63938C108,"14,900"
434,2016-05-09,ADVANCE_CAPITAL_I_INC,Newmont Mining Corp,651639106,"10,900"
435,2016-05-09,ADVANCE_CAPITAL_I_INC,NIKE,654106103,"24,200"
436,2016-05-09,ADVANCE_CAPITAL_I_INC,NORTHSTAR REALTY FIN,66704R803,"10,400"
437,2016-05-09,ADVANCE_CAPITAL_I_INC,NETAPP INC,64110D104,"18,400"
438,2016-05-09,ADVANCE_CAPITAL_I_INC,NUCOR CORPORATION,670346105,"5,600"
439,2016-05-09,ADVANCE_CAPITAL_I_INC,ON Semiconductor Cor,682189105,"17,600"
440,2016-05-09,ADVANCE_CAPITAL_I_INC,ORACLE,68389X105,"12,200"
441,2016-05-09,ADVANCE_CAPITAL_I_INC,"PEPSICO, INC.",713448108,"11,000"
442,2016-05-09,ADVANCE_CAPITAL_I_INC,PFIZER INC.,717081103,"46,300"
443,2016-05-09,ADVANCE_CAPITAL_I_INC,PROCTOR & GAMBLE,742718109,"14,000"
444,2016-05-09,ADVANCE_CAPITAL_I_INC,PVH CORP,693656100,"2,300"
445,2016-05-09,ADVANCE_CAPITAL_I_INC,RALPH LAUREN CORP,751212101,"5,700"
446,2016-05-09,ADVANCE_CAPITAL_I_INC,ROCKWELL AUTOMATION,773903109,"5,500"
447,2016-05-09,ADVANCE_CAPITAL_I_INC,SCIENCE APPLICATIONS,808625107,"3,900"
448,2016-05-09,ADVANCE_CAPITAL_I_INC,SANTANDER CONSUMER,80283M101,"10,800"
449,2016-05-09,ADVANCE_CAPITAL_I_INC,SHERWIN-WILLIAMS CO.,824348106,"3,600"
450,2016-05-09,ADVANCE_CAPITAL_I_INC,SLM CORP.,78442P106,"37,000"
451,2016-05-09,ADVANCE_CAPITAL_I_INC,SCRIPPS NETWORKS,811065101,"4,700"
452,2016-05-09,ADVANCE_CAPITAL_I_INC,SPIRIT AEROSYSTEMS,848574109,"7,600"
453,2016-05-09,ADVANCE_CAPITAL_I_INC,SPDR S&P 500,78462F103,"1,000"
454,2016-05-09,ADVANCE_CAPITAL_I_INC,EXTENDED STAY AMERIC,30224P200,"11,100"
455,2016-05-09,ADVANCE_CAPITAL_I_INC,SYNCHRONY FINANCIAL,87165B103,"20,400"
456,2016-05-09,ADVANCE_CAPITAL_I_INC,SYSCO CORP,871829107,"48,000"
457,2016-05-09,ADVANCE_CAPITAL_I_INC,"TEXTRON, INC.",883203101,"13,400"
458,2016-05-09,ADVANCE_CAPITAL_I_INC,UGI HOLDING CORPCOM,902681105,"25,700"
459,2016-05-09,ADVANCE_CAPITAL_I_INC,AMERCO,023586100,"1,500"
460,2016-05-09,ADVANCE_CAPITAL_I_INC,UNITEDHEALTH GROUP I,91324P102,"3,800"
461,2016-05-09,ADVANCE_CAPITAL_I_INC,UNION PACIFIC CORP,907818108,"5,800"
462,2016-05-09,ADVANCE_CAPITAL_I_INC,VANGUARD FTSE DEVELO,921943858,"35,700"
463,2016-05-09,ADVANCE_CAPITAL_I_INC,VANGUARD FTSE ALL-WO,922042775,"29,800"
464,2016-05-09,ADVANCE_CAPITAL_I_INC,V.F. CORPORATION,918204108,"38,700"
465,2016-05-09,ADVANCE_CAPITAL_I_INC,Viacom B Corp,92553P201,"10,400"
466,2016-05-09,ADVANCE_CAPITAL_I_INC,VERIZON COMM,92343V104,"32,000"
467,2016-05-09,ADVANCE_CAPITAL_I_INC,WHIRLPOOL CORPORATIO,963320106,"4,200"
468,2016-05-09,ADVANCE_CAPITAL_I_INC,WAL-MART,931142103,"16,700"
469,2016-05-09,ADVANCE_CAPITAL_I_INC,WP GLIMCHER INC.,92939N102,"16,500"
470,2016-05-09,ADVANCE_CAPITAL_I_INC,"XILINX, INC.*",983919101,"18,800"
471,2016-05-09,ADVANCE_CAPITAL_I_INC,DENTSPLY SIRONA INC.,24906P109,"14,300"
472,2016-02-08,ADVANCE_CAPITAL_I_INC,3M CO.,88579Y101,"7,400"
473,2016-02-08,ADVANCE_CAPITAL_I_INC,ACUITY BRANDS INC,00508Y102,"4,600"
474,2016-02-08,ADVANCE_CAPITAL_I_INC,ADT CORP/THE,00101J106,"6,200"
475,2016-02-08,ADVANCE_CAPITAL_I_INC,AETNA INC.,00817Y108,"3,700"
476,2016-02-08,ADVANCE_CAPITAL_I_INC,AFFILIATED MANAGERS GROUP,008252108,"2,400"
477,2016-02-08,ADVANCE_CAPITAL_I_INC,ALLY FINANCIAL INC.,02005N100,"15,200"
478,2016-02-08,ADVANCE_CAPITAL_I_INC,AMERICAN AIRLINES,02376R102,"9,500"
479,2016-02-08,ADVANCE_CAPITAL_I_INC,AMERIPRISE FINANCIAL,03076C106,"2,800"
480,2016-02-08,ADVANCE_CAPITAL_I_INC,ANALOG DEVICES,032654105,"37,900"
481,2016-02-08,ADVANCE_CAPITAL_I_INC,ANTHEM INC,036752103,"2,900"
482,2016-02-08,ADVANCE_CAPITAL_I_INC,APPLE COMPUTER,037833100,"3,800"
483,2016-02-08,ADVANCE_CAPITAL_I_INC,ARTISAN PARTNERS,04316A108,"8,600"
484,2016-02-08,ADVANCE_CAPITAL_I_INC,ASSURED GUARANTY LTD,G0585R106,"12,000"
485,2016-02-08,ADVANCE_CAPITAL_I_INC,ATWOOD OCEANICS INC,050095108,"19,300"
486,2016-02-08,ADVANCE_CAPITAL_I_INC,BALL CORP,058498106,"3,900"
487,2016-02-08,ADVANCE_CAPITAL_I_INC,BAXTER INTERNATIONAL INC.,71813109,"63,300"
488,2016-02-08,ADVANCE_CAPITAL_I_INC,BECTON DICKINSON & CO,075887109,"15,500"
489,2016-02-08,ADVANCE_CAPITAL_I_INC,BELDEN CDT INC,077454106,"6,600"
490,2016-02-08,ADVANCE_CAPITAL_I_INC,BERKSHIRE HATHAWAY I,084670702,"3,100"
491,2016-02-08,ADVANCE_CAPITAL_I_INC,BOEING COMPANY,097023105,"2,800"
492,2016-02-08,ADVANCE_CAPITAL_I_INC,BORG WARNER INC,099724106,"14,900"
493,2016-02-08,ADVANCE_CAPITAL_I_INC,C.H. ROBINSON WORLDWIDE,12541W209,"11,900"
494,2016-02-08,ADVANCE_CAPITAL_I_INC,CABELA'S INC,126804301,"7,000"
495,2016-02-08,ADVANCE_CAPITAL_I_INC,CAMPBELL SOUP COMPANY,134429109,"25,600"
496,2016-02-08,ADVANCE_CAPITAL_I_INC,"CARDINAL HEALTH, INC.",14149Y108,"5,200"
497,2016-02-08,ADVANCE_CAPITAL_I_INC,CBL & ASSOCIATES,124830100,"22,300"
498,2016-02-08,ADVANCE_CAPITAL_I_INC,CBRE GROUP INC. - A,12504L109,"19,900"
499,2016-02-08,ADVANCE_CAPITAL_I_INC,CENTENE CORP.,15135B101,"5,600"
500,2016-02-08,ADVANCE_CAPITAL_I_INC,CF INDUSTRIES,125269100,"7,500"
501,2016-02-08,ADVANCE_CAPITAL_I_INC,CINEMARK HOLDINGS IN,17243V102,"9,300"
502,2016-02-08,ADVANCE_CAPITAL_I_INC,"CIT GROUP, INC.",125581801,"7,600"
503,2016-02-08,ADVANCE_CAPITAL_I_INC,CLARCOR INC,179895107,"17,000"
504,2016-02-08,ADVANCE_CAPITAL_I_INC,CNA FINANCIAL CORP,126117100,"18,500"
505,2016-02-08,ADVANCE_CAPITAL_I_INC,COCA COLA,191216100,"28,000"
506,2016-02-08,ADVANCE_CAPITAL_I_INC,COLGATE-PALMOLIVE COMPANY,194162103,"17,700"
507,2016-02-08,ADVANCE_CAPITAL_I_INC,COMCAST CORP,20030N101,"12,600"
508,2016-02-08,ADVANCE_CAPITAL_I_INC,CR BARD INC,067383109,"6,700"
509,2016-02-08,ADVANCE_CAPITAL_I_INC,CST BRANDS INC,12646R105,"9,200"
510,2016-02-08,ADVANCE_CAPITAL_I_INC,CSX Corp,126408103,"11,100"
511,2016-02-08,ADVANCE_CAPITAL_I_INC,Cummins Inc,231021106,"2,800"
512,2016-02-08,ADVANCE_CAPITAL_I_INC,DANA HOLDING CORP,235825205,"19,000"
513,2016-02-08,ADVANCE_CAPITAL_I_INC,DELTA AIR LINES INC.,247361702,"8,300"
514,2016-02-08,ADVANCE_CAPITAL_I_INC,Dentsply Internation,249030107,"25,400"
515,2016-02-08,ADVANCE_CAPITAL_I_INC,DOVER CORPORATION,260003108,"14,200"
516,2016-02-08,ADVANCE_CAPITAL_I_INC,DSW INC-CLASS A,23334L102,"12,200"
517,2016-02-08,ADVANCE_CAPITAL_I_INC,E TRADE FINANCIAL CO,269246401,"11,900"
518,2016-02-08,ADVANCE_CAPITAL_I_INC,EASTMAN CHEMICAL,277432100,"5,300"
519,2016-02-08,ADVANCE_CAPITAL_I_INC,ECHOSTAR CORP-A,278768106,"7,200"
520,2016-02-08,ADVANCE_CAPITAL_I_INC,"ECOLAB, INC.",278865100,"10,200"
521,2016-02-08,ADVANCE_CAPITAL_I_INC,EMERSON ELECTRIC COMPANY,291011104,"19,300"
522,2016-02-08,ADVANCE_CAPITAL_I_INC,EXPEDITORS INTL WASH,302130109,"17,000"
523,2016-02-08,ADVANCE_CAPITAL_I_INC,EXPRESS SCRIPTS CLASS A,30219G108,"5,000"
524,2016-02-08,ADVANCE_CAPITAL_I_INC,FAIR ISAAC CORP,303250104,"15,500"
525,2016-02-08,ADVANCE_CAPITAL_I_INC,FEDEX CORPORATION,31428X106,"2,100"
526,2016-02-08,ADVANCE_CAPITAL_I_INC,FIRST SOLAR INC,336433107,"6,900"
527,2016-02-08,ADVANCE_CAPITAL_I_INC,FLOWERS FOODS INC,343498101,"51,100"
528,2016-02-08,ADVANCE_CAPITAL_I_INC,FMC TECHNOLOGIES,30249U101,"7,600"
529,2016-02-08,ADVANCE_CAPITAL_I_INC,FORD MOTOR,345370860,"24,100"
530,2016-02-08,ADVANCE_CAPITAL_I_INC,FOREST CITY RLTY TR,345605109,"14,900"
531,2016-02-08,ADVANCE_CAPITAL_I_INC,GENERAL MOTORS CORPORATION,37045V100,"12,800"
532,2016-02-08,ADVANCE_CAPITAL_I_INC,GENUINE PARTS CO.,372460105,"15,800"
533,2016-02-08,ADVANCE_CAPITAL_I_INC,GENWORTH FINANCIAL,37247D106,"65,800"
534,2016-02-08,ADVANCE_CAPITAL_I_INC,"GILEAD SCIENCES, INC.",375558103,"4,100"
535,2016-02-08,ADVANCE_CAPITAL_I_INC,GLOBAL PAYMENTS INC,37940X102,"22,000"
536,2016-02-08,ADVANCE_CAPITAL_I_INC,GNC HOLDINGS INC,36191G107,"7,600"
537,2016-02-08,ADVANCE_CAPITAL_I_INC,GRACO INC,384109104,"12,000"
538,2016-02-08,ADVANCE_CAPITAL_I_INC,GRAPHIC PRACKAGING,388689101,"12,400"
539,2016-02-08,ADVANCE_CAPITAL_I_INC,HARMAN INTERNATIONAL,413086109,"6,300"
540,2016-02-08,ADVANCE_CAPITAL_I_INC,HERSHEY FOODS CORP.,427866108,"22,200"
541,2016-02-08,ADVANCE_CAPITAL_I_INC,HEWLETT PACKARD ENTE,42824C109,"15,300"
542,2016-02-08,ADVANCE_CAPITAL_I_INC,HOME DEPOT,437076102,"9,800"
543,2016-02-08,ADVANCE_CAPITAL_I_INC,HORMEL FOODS CORP,440452100,"32,600"
544,2016-02-08,ADVANCE_CAPITAL_I_INC,HP INC.,40434L105,"15,300"
545,2016-02-08,ADVANCE_CAPITAL_I_INC,HUBBELL INC,443510607,"9,500"
546,2016-02-08,ADVANCE_CAPITAL_I_INC,HUNTINGTON INGALLS INDUSTRY,446413106,"1,800"
547,2016-02-08,ADVANCE_CAPITAL_I_INC,ILLINOIS TOOL WORKS,452308109,"12,600"
548,2016-02-08,ADVANCE_CAPITAL_I_INC,INTEL,458140100,"37,300"
549,2016-02-08,ADVANCE_CAPITAL_I_INC,INTERNATIONAL FLAVOR,459506101,"6,500"
550,2016-02-08,ADVANCE_CAPITAL_I_INC,INTERNATIONAL PAPER COMPANY,460146103,"9,200"
551,2016-02-08,ADVANCE_CAPITAL_I_INC,JOHNSON & JOHNSON,478160104,"12,300"
552,2016-02-08,ADVANCE_CAPITAL_I_INC,"JONES LANG LASALLE, INC.",48020Q107,"2,100"
553,2016-02-08,ADVANCE_CAPITAL_I_INC,KELLOGG COMPANY,487836108,"31,000"
554,2016-02-08,ADVANCE_CAPITAL_I_INC,KIMBERLY-CLARK CORPORATION,494368103,"10,300"
555,2016-02-08,ADVANCE_CAPITAL_I_INC,KOHLS CORPORATION,500255104,"13,500"
556,2016-02-08,ADVANCE_CAPITAL_I_INC,L-3 COMMUNICATIONS,502424104,"4,700"
557,2016-02-08,ADVANCE_CAPITAL_I_INC,LAM RESEARCH CORP.,512807108,"6,300"
558,2016-02-08,ADVANCE_CAPITAL_I_INC,"LEGG MASON, INC.",524901105,"5,500"
559,2016-02-08,ADVANCE_CAPITAL_I_INC,LEUCADIA NATIONAL,527288104,"15,600"
560,2016-02-08,ADVANCE_CAPITAL_I_INC,LIFEPOINT HOSPITALS,53219L109,"3,200"
561,2016-02-08,ADVANCE_CAPITAL_I_INC,LINCOLN ELECTRIC,533900106,"15,200"
562,2016-02-08,ADVANCE_CAPITAL_I_INC,LINCOLN NATIONAL CORP.,534187109,"6,500"
